"","SampleID_old","Latitude","Longitude","MMI.d","MMI.sba","MMI.hybrid","OxyRed.DO_30.richness","prop.spp.BCG4","prop.spp.IndicatorClass_DOC_high_raw"
"11235","113PS0132_09/15/10_1","39.55671186","-123.7235029",0.785545645,1.097983858,0.800191492,0.471413942,1.328255618,1.170373666
"11298","113PS0168_07/06/11_1","38.75349511","-123.4051135",0.947446677,1.067852408,1.050296851,0.99884652,1.28708365,1.143734985
"11348","113PS0196_08/01/12_1","39.5439","-123.6553",1.21757842,1.040697887,0.86013434,0.928922357,0.746844423,0.991395024
"11385","113PS0216_09/03/13_1","38.51536858","-123.2422148",0.874219091,1.000676724,0.892463118,1.034798307,0.703259661,1.054870008
"11409","113PS0232_09/04/13_1","38.66785963","-123.3099624",1.21107269,0.74527198,1.013575186,1.101427749,1.328255618,0.855156035
"11499","113PS0232_09/04/13_2","38.66785963","-123.3099624",1.172000322,0.565767651,0.839355206,0.907999913,1.328255618,0.748534218
"11599","113PS0268_06/11/14_1","39.15598139","-123.4593058",1.015923238,1.111651204,0.941046588,1.192303049,0.673001819,1.121776072
"11639","113RG8046_08/19/10_1","38.47575","-123.15189",0.957321603,0.779266558,0.980415508,1.106256998,1.261743002,0.776556619
"11688","113RG8046_08/19/10_2","38.47575","-123.15189",0.884241753,0.787981185,0.990408494,1.106256998,1.327052154,0.751219411
"11731","114AU7778_06/21/10_1","38.587039","-123.1181128",0.988101029,1.086877883,1.022902726,1.042522526,1.328255618,0.959657533
"11775","114CE0131_07/31/12_1","38.78972222","-123.1963889",1.158455482,0.615335584,0.879187866,0.993475674,1.317682648,0.772515771
"11973","114FCA199_08/01/13_1","38.83","-122.90806",1.183586691,0.579964148,0.934019115,0.889031089,1.065897399,0.605467125
"12027","114GV3469_07/05/11_1","38.46384","-122.90424",0.676540448,0.975903403,0.741733531,0.396612634,0.951586221,0.968313212
"12061","114GV5331_07/06/11_1","38.44469","-122.88773",0.442146548,0.614626234,0.627397078,0.51492231,0.704063353,0.788275077
"12096","114MA2364_07/06/10_1","38.63048","-122.76788",0.817160591,0.851283119,0.872775012,0.625143939,1.328255618,0.886847993
"12156","114MRCURX_06/24/08_1","39.06208","-123.08219",1.174803912,0.980378913,1.069044991,0.940566713,1.290520685,0.976459734
"12191","114MW8747_06/23/09_1","38.52074","-122.62527",1.124919409,0.783759382,1.120872835,1.192303049,1.328255618,0.912916863
"12274","114PS0088_08/19/09_1","38.5574","-123.0942",1.267694548,1.094999861,0.990381855,1.01586817,1.228249422,1.066071476
"12325","114PS0145_06/20/11_1","38.89360638","-123.070735",1.18449998,1.030535178,1.098340562,1.0267775,1.328255618,0.976459734
"12379","114PS0149_07/10/12_1","38.43414665","-122.6760812",0.813107228,1.111651204,0.873389357,0.769372024,0.550849026,1.121776072
"12419","114PS0152_07/07/11_1","38.46342874","-123.0087176",0.444661745,0.867912596,0.785824154,0.96000621,0.657487804,0.764221399
"12441","114PS0152_08/18/11_1","38.46342874","-123.0087176",0.837875362,1.009627743,0.745456516,0.766578373,0.488074051,1.09786919
"12475","114PS0209_06/10/13_1","38.78599059","-123.155219",1.088187417,0.760687538,1.024435246,0.922868066,1.328255618,0.682808951
"12541","114PS0229_06/04/13_1","38.61538245","-122.7839154",0.959177207,0.667058392,0.80455409,0.622719644,1.056182999,0.625606984
"12601","114RR1041_08/02/11_1","38.47718","-122.98987",0.740151266,0.914173513,0.631160901,0,1.011658029,1.016785018
"12672","114RR1041_09/07/11_1","38.47718","-122.98987",1.073022844,0.82623922,0.812610209,0.30231288,1.328255618,0.991395024
"12759","114RR1041_10/10/11_1","38.47718","-122.98987",1.065056776,0.888068532,0.769775638,0.30231288,1.328255618,0.952333496
"12852","114RR1041_10/25/11_1","38.47718","-122.98987",0.938070541,0.735998908,0.598817667,0.108885043,1.117546912,0.937191668
"12949","114RR1041_10/25/11_2","38.47718","-122.98987",0.87907922,0.627280253,0.531404957,0.30231288,0.958861891,0.864445057
"13043","114RR1310_06/02/11_1","38.49946","-123.0016",0.553956651,0.861918502,0.763608883,0.716364507,1.077649068,0.764221399
"13085","114RR1599_06/02/11_1","38.50504","-122.96825",0.706688054,0.777160436,0.77108964,0.329508833,1.270030544,0.856341868
"13136","114RR1599_06/27/11_1","38.50504","-122.96825",0.670583292,0.660454404,0.465827493,0,0.669563833,0.829822339
"13186","114RR1599_08/02/11_1","38.50504","-122.96825",0.92375483,0.556725308,0.860582505,0.716364507,1.328255618,0.769232582
"13238","114RR1599_08/02/11_2","38.50504","-122.96825",0.887573086,0.522148489,0.700593661,0.329508833,1.116474535,0.727913961
"13295","114RR1599_09/07/11_1","38.50504","-122.96825",0.966133927,0.773823435,0.764532041,0.329508833,1.075985714,1.024156306
"13367","114RR1599_10/10/11_1","38.50504","-122.96825",0.880288309,0.650202997,0.686441458,0.136080997,1.259920645,0.853563632
"13454","114RR1599_10/25/11_1","38.50504","-122.96825",0.917601412,0.794052725,0.721870784,0.329508833,1.245521699,0.948528802
"13543","114RR2678_06/29/11_1","38.56326","-122.85302",0.846071262,0.513618041,0.84611197,0.5752589,1.175566725,0.805852765
"13603","114RR2678_08/01/11_1","38.56326","-122.85302",1.041466489,0.515855796,0.997588229,0.962114574,1.166682759,0.769232582
"13657","114RR2678_09/13/11_1","38.56326","-122.85302",0.943580311,0.487219166,0.830963177,0.768686737,1.096008825,0.631387655
"13733","114RR2678_10/11/11_1","38.56326","-122.85302",1.026554188,0.732352565,0.876900478,0.381831063,1.261489256,0.904235346
"13808","114RR2678_10/24/11_1","38.56326","-122.85302",1.068361907,0.579708981,0.70073827,0.188403226,0.968037291,0.818743069
"13890","114RR2769_06/01/11_1","38.57671","-122.85724",0.880525299,1.025409923,0.864253731,0.57051347,1.004994587,0.788275077
"13925","114RR2899_06/01/11_1","38.59716","-122.85786",0.796429443,0.942179063,0.777393048,0.183657797,1.039542243,0.842042122
"13962","114RR2899_06/29/11_1","38.59716","-122.85786",0.911845423,0.768161731,0.821141068,0.763941307,0.96428983,0.776556619
"14007","114RR2899_08/01/11_1","38.59716","-122.85786",0.779326655,0.588501423,0.64555922,0.183657797,1.086127071,0.664952252
"14082","114RR2899_09/13/11_1","38.59716","-122.85786",0.967926903,0.589763232,0.675378692,0.183657797,1.006932864,0.731147592
"14171","114RR2899_10/11/11_1","38.59716","-122.85786",0.706979402,0.586729053,0.480208193,0,0.733092656,0.804793868
"14266","114RR2899_10/24/11_1","38.59716","-122.85786",0.882638874,0.756878527,0.575208607,0.183657797,0.600402604,1.001551022
"14349","114WE0614_07/09/12_1","38.53917","-123.07056",1.096107558,0.700979784,0.839172281,0.869469088,1.163291633,0.664952252
"14414","114WE0614_07/09/12_2","38.53917","-123.07056",1.017269343,0.645776513,0.802089682,0.869469088,1.154492277,0.657697968
"14485","114WER118_08/20/08_1","38.5875","-123.06222",1.172370011,0.741329974,0.902881493,0.874730325,1.176473638,0.73749509
"14531","115EBAG01_07/01/10_1","38.3462","-122.91565",0.88230781,0.847641533,0.935704203,0.711928562,1.069110324,1.148056686
"14583","115SALG01_06/30/10_1","38.34327","-122.95891",0.923138833,0.834215004,0.82658773,0.964906382,0.424106978,1.131039988
"14624","115SC6093_07/07/11_1","38.35614","-122.9263",0.522224995,0.814380298,0.629053011,0,1.000818073,0.864445057
"14680","115SC6093_07/07/11_2","38.35614","-122.9263",0.552860416,0.855450406,0.548933996,0,0.790215832,0.886847993
"14735","201AHO350_06/20/12_1","37.94495","-122.74306",1.239340295,0.889702244,0.917221493,1.151815701,0.170767146,1.037558649
"14758","201CHE300_06/18/12_1","38.03977","-122.74191",0.98932894,1.040697887,0.92116032,0.690187273,1.069521359,1.010925789
"14938","201LAG190_10/06/08_1","38.02964","-122.73636",1.120734806,0.863110118,0.93324668,1.192303049,0.300663417,1.054870008
"14962","201LAG335_07/15/09_1","37.992222","-122.66",0.932258368,0.975903403,1.049148794,1.007260631,1.288180652,0.592409414
"14977","201LAG380_07/14/09_1","37.96722","-122.64945",0.591493415,1.133414104,0.843287149,1.192303049,0.457751347,0.41434972
"14988","201MRS020_09/13/10_1","37.9201","-122.66887",1.041557283,1.200430788,1.003680703,0.830964053,1.07667324,1.069518081
"15014","201RDW080_04/29/09_1","37.87717","-122.58114",0.643032938,0.973258559,0.912771183,0.666730924,1.210637287,0.874738298
"15062","201RDW080_05/07/08_1","37.87717","-122.58114",0.784892312,1.111651204,0.847962783,0.666730924,0.606163334,1.087701896
"15091","201RDW080_06/02/10_1","37.87717","-122.58114",0.814699999,1.115629435,1.059525693,1.053586598,0.86104124,1.027666443
"15112","201RDW080_06/03/09_1","37.87717","-122.58114",0.524809659,1.133414104,0.72259508,0.860158761,0.399075035,0.864445057
"15137","201RDW080_06/03/09_2","37.87717","-122.58114",0.516410473,1.133414104,0.69559679,1.053586598,0,0.829822339
"15159","201RDW080_06/23/08_1","37.87717","-122.58114",0.824767731,1.081905095,0.976085806,0.860158761,1.125021929,0.7556308
"15192","201RDW080_08/11/09_1","37.87717","-122.58114",0.497622088,1.143358199,0.861016283,0.860158761,0.630058138,1.054870008
"15220","201RDW080_08/12/08_1","37.87717","-122.58114",0.677771527,0.867416197,0.850947452,0.860158761,0.761156655,0.751219411
"15265","202BUT030_06/29/10_1","37.22474","-122.33254",1.008445653,0.889702244,0.892456771,0.804707606,0.735448966,1.131039988
"15397","202BUT050_06/16/09_1","37.20607","-122.33483",0.570874116,0.834215004,0.830487234,1.125615133,0.298967392,0.73749509
"15406","202BUT480_06/25/12_1","37.213634","-122.314113",0.990741074,0.966952384,1.156765072,1.125615133,1.328255618,0.864445057
"15430","202BUT600_06/26/12_1","37.215901","-122.307277",1.031734419,0.774359135,1.098381959,1.108778007,1.200901411,0.918852186
"15458","202BUT850_06/04/13_1","37.22664","-122.2412",0.889886787,1.000676724,0.943792026,0.593582964,1.296715985,1.121776072
"15495","202DRY010_06/05/13_1","37.35917","-122.39124",0.830472318,0.834215004,1.028439682,0.814696772,1.133034201,1.118344991
"15626","202LAH950_06/13/12_1","37.38878","-122.284299",1.00099053,0.834215004,0.869465436,0.933609758,0.363538124,1.016785018
"15646","202MIC150_05/07/14_1","37.452328","-122.392423",0.862136815,1.10012176,0.962629555,1.10997726,1.175374559,1.046590662
"15692","202PES162_04/27/09_1","37.26914","-122.26395",1.045494049,0.907528511,0.985869577,1.156846974,0.776507635,0.847886366
"15718","202PES162_05/01/08_1","37.26914","-122.26395",0.902723561,0.985903403,0.812385305,0.7699913,0.728302465,0.853563632
"15754","202PES162_06/07/10_1","37.26914","-122.26395",0.983820848,0.975903403,1.021966257,0.7699913,1.328255618,0.959657533
"15790","202PES162_06/16/09_1","37.26914","-122.26395",0.865294515,0.901636936,0.732064217,0.7699913,0.529301639,1.128110373
"15831","202PES162_06/18/08_1","37.26914","-122.26395",1.018075959,0.966952384,0.582719152,0.7699913,0.319827084,1.004758179
"15869","202PES162_08/17/09_1","37.26914","-122.26395",1.112012142,1.010553955,0.823744673,0.576563463,1.138046404,0.947238514
"15920","202PES162_09/10/08_1","37.26914","-122.26395",1.20143826,1.133414104,0.907205727,0.7699913,0.69833709,0.998257185
"15957","202PES162_09/10/08_2","37.26914","-122.26395",0.91694196,1.0069829,0.784918387,0.963419137,0.917595935,1.022358431
"15999","202PES168_06/06/13_1","37.26166","-122.24082",1.082816676,0.834215004,1.116172248,1.058751121,1.328255618,1.027666443
"16020","202PS0134_05/31/11_1","37.4652632","-122.4281942",0.656809829,0.834215004,0.79580862,0.898889461,0.425091015,1.076028336
"16047","202PS0246_06/05/13_1","37.46248432","-122.374605",1.066065883,1.238479182,1.145704423,1.109010121,1.328255618,1.09786919
"16078","202R00024_06/06/12_1","37.3247","-122.247",0.81457341,0.963091523,0.92532626,1.037486954,0.82834649,1.175144004
"16110","202R00072_05/29/12_1","37.5149","-122.386",1.002968525,0.781684689,0.876543154,0.864027318,0.62517422,0.965486868
"16161","202R00087_05/30/12_1","37.6449","-122.481",0.752414785,1.200430788,0.896745079,0.646782067,0.665428182,1.087701896
"16192","202R00248_05/23/13_1","37.3203","-122.34",0.502204797,0.651930982,0.475076101,0.679477819,0,0.97108303
"16246","202R00248_05/23/13_2","37.3203","-122.34",0.539387502,0.651930982,0.475076101,0.679477819,0,0.97108303
"16297","202R00280_05/22/13_1","37.2935","-122.219",0.846889936,1.000676724,0.985767288,0.643197204,1.028431954,1.069518081
"16323","202R00284_06/15/12_1","37.5051","-122.487",0.932927546,1.08389421,0.8106505,0.387588765,0.873951904,1.062487006
"16374","202R00908_05/21/13_1","37.6113","-122.493",0.749971748,0.867912596,0.503574216,0.066498556,0.556872632,1.008905365
"16438","202SPE090_06/15/09_1","37.575","-122.463",1.037539625,1.109633858,0.930822735,1.047719287,0.632076656,0.73749509
"16456","202TUN600_05/12/14_1","37.390839","-122.368261",0.730736348,1.050183244,0.702393034,0.893937709,0.403330616,0.991395024
"16492","203PS0070_07/19/10_1","37.99053234","-122.5931858",0.790761669,0.95669218,0.759670324,0.813381462,0.894175958,1.079105911
"16550","203PS0070_09/07/10_1","37.99053234","-122.5931858",0.523919105,0.843166023,0.44744531,0.426525789,0.107033541,1.136480701
"16593","203R00039_05/14/12_1","37.8983","-122.301",0.841259001,1.024742612,1.01018764,0.542285901,1.328255618,0.959657533
"16626","203R00983_06/06/13_1","37.8764","-122.234",0.628526557,1.00664407,0.767285833,0.629057629,0.68169087,1.110877346
"16766","204ALA320_06/17/13_1","37.59352","-121.90051",0.555009581,0.421168993,0.382437506,0.384635767,0.299041469,0.717964326
"16822","204ALA382_06/11/13_1","37.54192","-121.85851",0.904787666,0.654573023,0.857162504,0.712257389,1.047852794,0.870688498
"16898","204ALA396_06/24/13_1","37.52561","-121.84655",0.914951417,0.344897101,0.814671934,0.77811312,1.216459892,0.731147592
"17007","204ALA410_05/08/13_1","37.50866","-121.82924",0.768957096,0.758500203,0.821881265,0.499667301,1.05309579,1.069518081
"17071","204ALA500_06/10/13_1","37.50071","-121.78491",1.160607189,0.685120807,0.923352229,1.003830511,1.081534439,0.549829922
"17131","204ALA500_06/10/13_2","37.50071","-121.78491",1.015624322,0.745542218,0.905499458,0.810402674,1.262303824,0.7556308
"17194","204ALA525_05/22/12_1","37.49664","-121.76043",1.120880292,0.877384579,1.003240255,1.192303049,0.585469616,0.926443878
"17241","204ALP040_04/10/11_1","37.69856","-121.81728",0.343586296,0.645963636,0.448602685,0.530196662,0.069773642,0.930108833
"17271","204ALP040_06/29/11_1","37.69856","-121.81728",0.429303689,0.454893333,0.498399856,0.530196662,0.491446648,0.70762451
"17307","204ALP105_04/10/11_1","37.71533","-121.7478",0.498156219,0.97291973,0.83950337,0.86402087,0.755691379,0.950443422
"17338","204ALP151_04/10/11_1","37.69425","-121.7329",0.263853985,0.685655322,0.600522411,0.254362119,1.008716262,1.139011265
"17381","204ALP151_06/29/11_1","37.69425","-121.7329",0.405679129,0.762905462,0.796415465,0.641217792,1.015684954,0.874738298
"17420","204ARH090_06/02/14_1","37.451169","-121.754638",1.062163484,0.787010639,0.933983576,1.086172741,0.991106288,0.853563632
"17606","204IND200_04/13/09_1","37.56223","-121.7982",0.786650573,1.278112925,0.950295239,1.004655803,0.686642807,0.918852186
"17622","204IND200_04/29/08_1","37.56223","-121.7982",1.090577318,1.067261412,0.859620162,0.811227966,0.398663874,1.037558649
"17645","204IND200_05/20/08_1","37.56223","-121.7982",0.860966341,0.985903403,0.736622598,1.004655803,0.290671774,0.592409414
"17666","204IND200_05/20/08_2","37.56223","-121.7982",0.786930823,0.767051965,0.626850028,0.617800129,0.449060188,0.514063149
"17691","204IND200_05/25/10_1","37.56223","-121.7982",0.83755692,1.132718431,1.007527775,1.004655803,0.884628324,1.082073572
"17727","204IND200_05/25/10_2","37.56223","-121.7982",1.065127709,1.076809166,1.125246019,1.004655803,1.229269778,1.076028336
"17756","204IND200_06/11/09_1","37.56223","-121.7982",0.733194124,0.853451665,0.943353039,1.004655803,0.760887376,0.81683882
"17795","204IND200_06/16/08_1","37.56223","-121.7982",0.885211197,1.167138444,0.813018672,1.004655803,0.171880464,1.016785018
"17816","204PS0038_06/19/08_1","37.72699","-122.1726",0.790289558,0.219454785,0.506702071,0.528720163,0.144230046,0.307818279
"17855","204PS0094_07/14/10_1","37.68936699","-121.8758143",0.391251811,0.368500687,0.592784726,0.5828993,0.817129692,0.839055064
"17905","204PS0102_06/15/11_1","37.69809823","-122.0290152",0.685018562,0.843166023,0.822349297,0.665415615,0.977700853,1.131039988
"17945","204PS0102_06/15/11_2","37.69809823","-122.0290152",1.082299131,0.773104003,0.752907871,0.665415615,0.429940924,1.136480701
"17987","204PS0102_08/10/11_1","37.69809823","-122.0290152",0.901759664,0.834500646,0.653285346,0.278559941,0.61422933,1.072834626
"18041","204PS0118_06/15/11_1","37.52935074","-122.3593976",0.910967268,1.000676724,0.640660367,0.584014733,0.080658156,1.110877346
"18077","204R00047_06/06/12_1","37.6883","-122.073",0.562633923,0.421827947,0.655978958,0.664635456,0.847179476,0.581879002
"18141","204R00063_06/04/13_1","37.7967","-122.199",0.485348127,0.873804171,0.628220853,0.46989231,0.280679022,0.717964326
"18193","204R00068_05/31/12_1","37.6991","-121.809",0.670160239,0.29708574,0.682058286,0.487597404,0.937543497,0.519866576
"18260","204R00084_05/24/12_1","37.701","-121.925",0.627252187,0.528813242,0.704004815,0.290217192,1.180738995,0.829822339
"18317","204R00100_05/30/12_1","37.6828","-121.896",0.596504878,0.654647397,0.850890901,0.705584129,1.270593347,0.886847993
"18372","204R00180_05/30/12_1","37.5736","-122.369",0.724320434,0.762905462,0.614004969,0.597574025,0.168845945,1.016785018
"18413","204R00189_05/06/13_1","37.3209","-121.664",1.076133488,1.120602224,0.935398501,0.794773705,1.00030185,1.141426803
"18458","204R00191_05/29/12_1","37.6658","-121.878",0.907791261,0.899307201,0.854178322,0.760466054,0.913914263,1.069518081
"18542","204R00200_05/31/12_1","37.5235","-122.341",0.588653997,0.901636936,0.52302154,0.223059047,0.153344973,1.175144004
"18581","204R00232_06/12/12_1","37.4638","-122.251",0.819559536,0.447301001,0.889707788,1.183544314,1.012915575,0.425002864
"18622","204R00232_06/12/12_2","37.4638","-122.251",0.464586046,0.392730642,0.849760948,0.79668864,0.961227048,0.968313212
"18655","204R00244_06/12/12_1","37.4719","-122.243",0.42804759,0.429287579,0.556518207,0.21640513,0.983393553,0.618012769
"18711","204R00303_06/14/12_1","37.6828","-122.081",0.528121606,0.237177554,0.53765215,0.616529953,0.883313125,0.374780899
"18776","204R00319_06/07/12_1","37.7992","-122.218",0.645122469,0.62346291,0.61481037,0.676183098,0.354900786,0.912916863
"18832","204R00319_06/07/12_2","37.7992","-122.218",0.60575877,0.683927338,0.546489753,0.289327424,0.584154603,0.797236251
"18883","204R00327_05/07/13_1","37.6214","-122.102",0.338194804,0.749609399,0.510860972,0.354531948,0.65618437,1.032727572
